author_id,login,display_name,email_hash,source
email:ed0bf3c7bc4fdcaf5fdfc0ef6552ce128e6641d12759580e6d1af9eb20a5a436,,licd,ed0bf3c7bc4fdcaf5fdfc0ef6552ce128e6641d12759580e6d1af9eb20a5a436,commit
email:ed27214877d285759c3c40b86ec889a81bb306607b4edaabf7d62b35c83cc94f,,Artem Goncharov,ed27214877d285759c3c40b86ec889a81bb306607b4edaabf7d62b35c83cc94f,commit
email:ed6c8ded5fcb440b25fb955c55cc508819432e5a58d7d98096fa7cef62ec4eaf,,Georgios Andreadis,ed6c8ded5fcb440b25fb955c55cc508819432e5a58d7d98096fa7cef62ec4eaf,commit
email:edc4427c0c33598e3108c640922e63af9d705a777529690066dd8ad1ac0bc5a7,,Betty Ni,edc4427c0c33598e3108c640922e63af9d705a777529690066dd8ad1ac0bc5a7,commit
email:edc7593637acc1c73abf46ae8219bc7c83009df36aef9b2615428f7972b6e207,,waffleandtoast,edc7593637acc1c73abf46ae8219bc7c83009df36aef9b2615428f7972b6e207,commit
email:ee03c6e3e3c294aaeafd50cff0f7fc35906ad468af4d460cddcc9d4471fd18bc,,huangtaibin,ee03c6e3e3c294aaeafd50cff0f7fc35906ad468af4d460cddcc9d4471fd18bc,commit
email:ee2068ca27289f1aaf729fcf6e59f83db996e2a16af45fd1b2a86c8394ce1930,,harshsiriah,ee2068ca27289f1aaf729fcf6e59f83db996e2a16af45fd1b2a86c8394ce1930,commit
email:ee3c13eb584fad588d64fedf2eb8117d6587bb06eed07b7c74c0bc442aea7e8e,,Luqmaan Dawoodjee,ee3c13eb584fad588d64fedf2eb8117d6587bb06eed07b7c74c0bc442aea7e8e,commit
email:ee61943be27d15211cb0cfef83b5aa6e45e228999b1d3418ff5e97b77e99b55e,,Oleh Malanchuk,ee61943be27d15211cb0cfef83b5aa6e45e228999b1d3418ff5e97b77e99b55e,commit
email:ee83ca832a109a9c1a8af08a1a15494f8602a3581bd74f7e224952f81f25c83b,,Russell Stewart,ee83ca832a109a9c1a8af08a1a15494f8602a3581bd74f7e224952f81f25c83b,commit
email:ee87e84cda4221e9468b888d06fb10fdbbb5a7a4eb58bb7c34e5e9390543a4f6,,Dilan Edirisinghe,ee87e84cda4221e9468b888d06fb10fdbbb5a7a4eb58bb7c34e5e9390543a4f6,commit
email:ef05f6fd9630eb82cab12a70be18e3cf349db0f9ae32af21cd4d4e178c91e8b5,,Stephy Ma,ef05f6fd9630eb82cab12a70be18e3cf349db0f9ae32af21cd4d4e178c91e8b5,commit
email:ef430b907296328861e9f26da3138129971cba68f4622544f2a0ba1ecc709c9c,,Francois Dumas,ef430b907296328861e9f26da3138129971cba68f4622544f2a0ba1ecc709c9c,commit
email:ef4d22c330938fe93d8c8f1e4a97679e1b58549e0bf8014124d861c092ff1b65,,Matthijs Mullender,ef4d22c330938fe93d8c8f1e4a97679e1b58549e0bf8014124d861c092ff1b65,commit
email:ef608f549ef897430e84890b668cf7e42671bc9ac6508c445b0d3777f534e3cd,,Adam Cmiel,ef608f549ef897430e84890b668cf7e42671bc9ac6508c445b0d3777f534e3cd,commit
email:efcfd2a73dfff276275e2683e5844f84508dd86eb8085d9d190e25b940e16db4,,Benny Singer,efcfd2a73dfff276275e2683e5844f84508dd86eb8085d9d190e25b940e16db4,commit
email:f07da07f7a34ac3e55ab038f859c66ac8afd2c781459063576ea98850cbfe5b5,,Jean Bertrand,f07da07f7a34ac3e55ab038f859c66ac8afd2c781459063576ea98850cbfe5b5,commit
email:f0b2ad69c69f343e650725f9999fce5386b86d2fabdce61f18a3c684c19764e7,,Mike Fowler,f0b2ad69c69f343e650725f9999fce5386b86d2fabdce61f18a3c684c19764e7,commit
email:f0c37e92fe2510a498a89e77152db9b3b78511c03a262205ddf93433603fb3ca,,chadbay,f0c37e92fe2510a498a89e77152db9b3b78511c03a262205ddf93433603fb3ca,commit
email:f0ed53667db4806563bacf84b9d2a16e10f2eb166944ba7b5a3201fd764ae840,,Peter Hsieh,f0ed53667db4806563bacf84b9d2a16e10f2eb166944ba7b5a3201fd764ae840,commit
email:f1a701946815b935fc701e82208663fc270458208390b8447685a7a788b41411,,Antonio Pires,f1a701946815b935fc701e82208663fc270458208390b8447685a7a788b41411,commit
email:f1f65e818a63f4d7a813a10dead5cea5d75e5d839cb9a8896445fbcab7d0436b,,Clement Genzmer,f1f65e818a63f4d7a813a10dead5cea5d75e5d839cb9a8896445fbcab7d0436b,commit
email:f23cfb2d90ffa097442c4b29e629e9f8aadd40c794f11a98f029f31c1f29ab41,,Martynas Bardauskas,f23cfb2d90ffa097442c4b29e629e9f8aadd40c794f11a98f029f31c1f29ab41,commit
email:f2aede298d1aa6bf73fdb6c0706e782ec160f180ac41639b1653767dc04d6e0e,,Emily Janzer,f2aede298d1aa6bf73fdb6c0706e782ec160f180ac41639b1653767dc04d6e0e,commit
email:f2c8f86cbcf7d96cd0212e74b300aaed5fbe48923170d192907705b59b984606,,Alexander Perepelitsyn,f2c8f86cbcf7d96cd0212e74b300aaed5fbe48923170d192907705b59b984606,commit
email:f2e573cf5233770b9642fccf329511fce9d7542dc4153c3f40317ca83c62ad89,,Florent Le Gall,f2e573cf5233770b9642fccf329511fce9d7542dc4153c3f40317ca83c62ad89,commit
email:f32b1f444d17615a44f8e85b10a665ecd1c4a4966d5e7fd41e0e9729c6948002,,Enrico Bern Hardy Tanuwidjaja,f32b1f444d17615a44f8e85b10a665ecd1c4a4966d5e7fd41e0e9729c6948002,commit
email:f3b3f89bd0e7062f89ed1ec9ae6fe3c8eb5f024b55dda06fe425fbda9bd5a816,,Digeff,f3b3f89bd0e7062f89ed1ec9ae6fe3c8eb5f024b55dda06fe425fbda9bd5a816,commit
email:f3e28dd054559cea7497136363c548cc5b5a81ee5c32e70321eeead137d4b3c8,,Florian Sauer,f3e28dd054559cea7497136363c548cc5b5a81ee5c32e70321eeead137d4b3c8,commit
email:f454ec97fe41e4c2ef74e0c7cf6b2796b118fbd0e6f2a122251a96dbf8db3d28,,Scott Buckfelder,f454ec97fe41e4c2ef74e0c7cf6b2796b118fbd0e6f2a122251a96dbf8db3d28,commit
email:f4a4e1d30457690e5d98da98abf4c50ddee23de26b7630f08ce57bffaf1a7a85,,Jerry Horton,f4a4e1d30457690e5d98da98abf4c50ddee23de26b7630f08ce57bffaf1a7a85,commit
email:f4c4cbd06795295483254dd1b28dd8938df41f61f8b9425143bef876cd67cdfd,,Sanjay Thakur,f4c4cbd06795295483254dd1b28dd8938df41f61f8b9425143bef876cd67cdfd,commit
email:f4cb2dbab40aef1158c4143b2bdf111841f3bc8d6f9f3655f072a75bfb6cdfc5,,Jesse Sahli,f4cb2dbab40aef1158c4143b2bdf111841f3bc8d6f9f3655f072a75bfb6cdfc5,commit
email:f4d7e99545588c70a4a372f60a18142201f94a2dbc257f452ba2a87ae6ff301a,,Nadiia D,f4d7e99545588c70a4a372f60a18142201f94a2dbc257f452ba2a87ae6ff301a,commit
email:f4ef576b120e442b60017806d4c7e7f7029018c5e4e486fb1dbf545565454285,,Siqi Liu,f4ef576b120e442b60017806d4c7e7f7029018c5e4e486fb1dbf545565454285,commit
email:f4f8db07f4471fa82985e4ac9f89f727214e1b99bf7a65b86f564005fce03d94,,Ethan Davis,f4f8db07f4471fa82985e4ac9f89f727214e1b99bf7a65b86f564005fce03d94,commit
email:f502d648a7fbeb41da8334b7c0e003fa31ebd2334991a3cd69186e44e3f59d43,,Esa Juhana Lahikainen,f502d648a7fbeb41da8334b7c0e003fa31ebd2334991a3cd69186e44e3f59d43,commit
email:f5219fe85a777fe22575aa818ffcea9619f138814650e75eb071b9ff1dd36ea9,,Rajdeep Kaur,f5219fe85a777fe22575aa818ffcea9619f138814650e75eb071b9ff1dd36ea9,commit
email:f53fc56892ad8114bdd2529bf12004c07fc40997e062642817c0dfc8047335fd,,Emil Sjölander,f53fc56892ad8114bdd2529bf12004c07fc40997e062642817c0dfc8047335fd,commit
email:f5812e9ec575829801688f2f58ab2fbb36f36c629024d7e2ed683e2f4f592013,,Campbell Glass,f5812e9ec575829801688f2f58ab2fbb36f36c629024d7e2ed683e2f4f592013,commit
email:f5bd2beb3c871e2b6172724021651e5267c7089e5fe3239a841e02753e036248,,Simeng Pang,f5bd2beb3c871e2b6172724021651e5267c7089e5fe3239a841e02753e036248,commit
email:f5bf228593951623742c381f9ac9b2989c9b75919d9856b16a83d0821d7d5247,,Shen Jin,f5bf228593951623742c381f9ac9b2989c9b75919d9856b16a83d0821d7d5247,commit
email:f5e523d8c60dd55a658c4c44600ef58fa188f57cb2fcc7db4e17155b28982084,,Jason Safaiyeh,f5e523d8c60dd55a658c4c44600ef58fa188f57cb2fcc7db4e17155b28982084,commit
email:f641371d8c5081ed993f47e1e773a74e7691f90ab82e6a9ac73839904283dcaf,,Jonathan Lee,f641371d8c5081ed993f47e1e773a74e7691f90ab82e6a9ac73839904283dcaf,commit
email:f68d5668acfadef68815cb95d73d59d044a8e799de8668a4ca535193d63615da,,Viacheslav Radchenko,f68d5668acfadef68815cb95d73d59d044a8e799de8668a4ca535193d63615da,commit
email:f6dba4f3c94b49a3e78e8ca66addaf03f5078ee2b98634f21fd0a9c3bf6066f9,,Daniel Cochran,f6dba4f3c94b49a3e78e8ca66addaf03f5078ee2b98634f21fd0a9c3bf6066f9,commit
email:f6f954847a69f27698a6faa8fe35ba735aac96efe2ef274767a31e273ad68eb5,,Joshua Alvarado,f6f954847a69f27698a6faa8fe35ba735aac96efe2ef274767a31e273ad68eb5,commit
email:f722e996e35219c2e8c0fc38dc8bb531a74bb02db58ec4ec0bd5af1ce4fc7727,,Amy Huyen,f722e996e35219c2e8c0fc38dc8bb531a74bb02db58ec4ec0bd5af1ce4fc7727,commit
email:f749ad5b2b3ae929b84bac9a7bcf597cdf44fab01a83d1ae82613f8f8e10a6f3,,Damien,f749ad5b2b3ae929b84bac9a7bcf597cdf44fab01a83d1ae82613f8f8e10a6f3,commit
email:f765c73515323d10d5983bb28a3679b74ba1d506b2793d7b7e0c49dc61cad60d,,Rob McVey,f765c73515323d10d5983bb28a3679b74ba1d506b2793d7b7e0c49dc61cad60d,commit
email:f7ea43cc8208abc1776b0b4e767cd42f37014c53918a7f090d7255c549034aff,,Dan Zimmerman,f7ea43cc8208abc1776b0b4e767cd42f37014c53918a7f090d7255c549034aff,commit
email:f80b1371f3a571653dfc3fb734ef09bac624d7277b6fc1e4afe57be4d9f11d20,,Dmitry Rykun,f80b1371f3a571653dfc3fb734ef09bac624d7277b6fc1e4afe57be4d9f11d20,commit
email:f873124977e9d04d7e749e271c073616972fb8d2e6801fdf0cafb4e245a6c965,,Willa Kong,f873124977e9d04d7e749e271c073616972fb8d2e6801fdf0cafb4e245a6c965,commit
email:f8773ed86671c9ae410e535244071bf25006ddc2d57a516270e026fcb79dc1eb,,Mohamed Salama,f8773ed86671c9ae410e535244071bf25006ddc2d57a516270e026fcb79dc1eb,commit
email:f896439fb1daa8630a9d56cd474b7f8803abe13bea0fe1d750d97687c89a6c27,,Danny Su,f896439fb1daa8630a9d56cd474b7f8803abe13bea0fe1d750d97687c89a6c27,commit
email:f993e333c04764c0ff93b8f94cef6bd2c6ef57fe288f2017496a10d3fde0e3a8,,Nicolas Gallagher,f993e333c04764c0ff93b8f94cef6bd2c6ef57fe288f2017496a10d3fde0e3a8,commit
email:f9d2ddb88011388ed71ab02cde62ac153a4d8947604293121d9c556b565b60f1,,Yuqing Duan,f9d2ddb88011388ed71ab02cde62ac153a4d8947604293121d9c556b565b60f1,commit
email:fa0367ad94ad8fe45bae6b99e8a1edb6abf0b08e6e1f3155bae4e12151a83ea0,,Yaniv Ironi,fa0367ad94ad8fe45bae6b99e8a1edb6abf0b08e6e1f3155bae4e12151a83ea0,commit
email:fa13bc71d9642c0aa2e5bb3820ba3d52b7520b242d037383d68bc2364204e25d,,Yunyu Lin,fa13bc71d9642c0aa2e5bb3820ba3d52b7520b242d037383d68bc2364204e25d,commit
email:faf322b8f79c5ddf29cc42220cc0f3568b5a936b3e364464daab55a417f71afc,,Wayne Cheng,faf322b8f79c5ddf29cc42220cc0f3568b5a936b3e364464daab55a417f71afc,commit
email:fb25e3267ceebf02e0eed2a398811e19efa318fbd0e40b83cefbe17dc318ba18,,Anne Pham,fb25e3267ceebf02e0eed2a398811e19efa318fbd0e40b83cefbe17dc318ba18,commit
email:fb3a5ee352dff4d6d496c14651903baaf4629375fe0aa50377258e369103412d,,Andrew Wang,fb3a5ee352dff4d6d496c14651903baaf4629375fe0aa50377258e369103412d,commit
email:fb7a8d843eca28e624b7ff78f6eef8ab39e7fc0d9d014b4d69c1ced2e594480a,,evelant,fb7a8d843eca28e624b7ff78f6eef8ab39e7fc0d9d014b4d69c1ced2e594480a,commit
email:fb93ea8bfdf348b3f185f18f66405a3e3956eebf3190d2288fbc4458ee0d32c8,,Ray Cohen,fb93ea8bfdf348b3f185f18f66405a3e3956eebf3190d2288fbc4458ee0d32c8,commit
email:fbd157ddd1ed6713492886619c0b032fa7bb79cd00a9cf20f52a845371aeb56c,,Vsevolod Ivanov,fbd157ddd1ed6713492886619c0b032fa7bb79cd00a9cf20f52a845371aeb56c,commit
email:fc059668feb2045c612072396dc5f3fa071e372932f271798508b0e34ed079da,,Mohamed Alsadek,fc059668feb2045c612072396dc5f3fa071e372932f271798508b0e34ed079da,commit
email:fc0dc6c2741ef9eb9ef866071d7dba49539054bdcf06e2b26597abec66da0e78,,Ubax,fc0dc6c2741ef9eb9ef866071d7dba49539054bdcf06e2b26597abec66da0e78,commit
email:fc5f3caabf9af9ee42649bdc2c7900a1d8d70595e63e7a2efe0956538373a51c,,Wenjing Wang,fc5f3caabf9af9ee42649bdc2c7900a1d8d70595e63e7a2efe0956538373a51c,commit
email:fc76809891fe8db87b150993fd5ed4fe0fdc52e18b079f62427d55717710d956,,Jean Lauliac,fc76809891fe8db87b150993fd5ed4fe0fdc52e18b079f62427d55717710d956,commit
email:fcc3a5f2979ec021f05a444e089033b2ffca06e01167b33462f2cb7cdd2b1ed0,,generatedunixname1587093422349604,fcc3a5f2979ec021f05a444e089033b2ffca06e01167b33462f2cb7cdd2b1ed0,commit
email:fce53634317d88183f53877f8cd738d0f481ecb3fd465f5fbe8796b1aac7a7d7,,Jacek Burys,fce53634317d88183f53877f8cd738d0f481ecb3fd465f5fbe8796b1aac7a7d7,commit
email:fe3b53dda1d7e2912a0147370fdff9d4ddf35263c58f97537cc342cde640f644,,Thierry DEN HARTOG,fe3b53dda1d7e2912a0147370fdff9d4ddf35263c58f97537cc342cde640f644,commit
email:fe9d1883a3fd7f9bac440f334621b8777f1c3bf9ca3604f0a27bc71e2c225986,,thecodrr,fe9d1883a3fd7f9bac440f334621b8777f1c3bf9ca3604f0a27bc71e2c225986,commit
email:febf817067c0f19a47d232c080617c39a20193e1f947df67ebdffb7fcf940a62,,drrefactor,febf817067c0f19a47d232c080617c39a20193e1f947df67ebdffb7fcf940a62,commit
email:ff8553d071da933e76137ccdf1be985fa6b7531732217c0c2313b583daed9766,,Ognen Ivanovski,ff8553d071da933e76137ccdf1be985fa6b7531732217c0c2313b583daed9766,commit
email:ffd66772466b3907d818d22a5d624058d6974283fd7a2b3c67e485975d1688cb,,WanderWang,ffd66772466b3907d818d22a5d624058d6974283fd7a2b3c67e485975d1688cb,commit
github:04cb,04cb,04cb,,pr
github:0x1ad2,0x1ad2,0x1ad2,,pr
github:0x5e,0x5e,0x5e,,pr
github:116-7,116-7,116-7,,pr
github:11nc,11nc,Lincoln Hochberg,571f18b57a5fdf83a3a1c090a4a5d24796271c7ce6fca1777f70d841e47594f5,commit
github:12ya,12ya,12ya,,pr
github:1994luismedinaa,1994luismedinaa,luism3861,26b07d76dc1c7a220e71a3b6de9fd97b4505ddab35c52b5a92d4f1eb180dcec2,commit
github:1mike12,1mike12,mike qin,cee8010b63a8068b7e68815ef852acd4f6b8634871b118d77647daa6cbe3737e,"commit,pr"
github:2017398956,2017398956,2017398956,,pr
github:25harsh,25harsh,25harsh,be50816be5b31f9c5006dbcbafb7a9379ccfee9deed1f15e6e8408d8d3d9d718,"commit,pr,pr"
github:280482431,280482431,280482431,,pr
github:343max,343max,343max,,pr
github:39km,39km,39km,,pr
github:39otrebla,39otrebla,39otrebla,,pr
github:4-rodrigo-salazar,4-rodrigo-salazar,Rodrigo Salazar,cbe86b0f667afd94f917eb226dd2dbe00114b614fd6499a7b31b155ed54485cc,commit
github:452mj,452MJ,452MJ,,pr
github:4ndroidev,4ndroidev,4ndroidev,724ffeb724f29ee0ef5f77bd40ebf7b8afd91f4af8ac34fe8f0d7ec2065b06b8,"commit,pr"
github:7772,7772,landon,4d37e9234f5111ce5feac8fc40a3c9fd76b984b8ddad1cb0d0bc1e2d0da6747b,"commit,pr"
github:7kfpun,7kfpun,7kfpun@gmail.com,f2da2c605e35685422f700d014a14a753a38a91361c2c9bb4caae128d9681910,"commit,pr"
github:7thporter,7thPorter,7thPorter,,pr
github:8088,8088,8088,,pr
github:834499378,834499378,834499378,,pr
github:a-c-sreedhar-reddy,a-c-sreedhar-reddy,A C SREEDHAR REDDY,00e621d05ba291d8fed2ae02c8a53e053acd41e1a686838cf22c31271e566211,"commit,pr,pr,pr,pr,pr,pr,pr,pr,pr"
github:a-dilettante,a-dilettante,RCiesielczuk,aedfe18d31b20bc5c5ab8ceed035ac34fb0d2e2c4c64c28aaf5b43f8775a1f4f,"commit,pr,pr,pr"
github:a-googler,a-googler,Woodpav,4a2d56cec36e8b1edd1abfc53ceb968f4ff9a9b4010994f240f1733cfcec3603,commit
github:a-klotz-p8,a-klotz-p8,Alexander Klotz,dd250fc0c33ac3b177f76fb9ae9ae47bd64955b379c50fe18e6a1adfb3cffa7e,"commit,pr"
github:a-morenovalls,a-morenovalls,a-morenovalls,,pr
github:a-tokyo,a-tokyo,a-tokyo,,pr
github:a2,a2,Alexsander Akers,4b8ce4d6ede58e229706ca9f1db9bb5c2e2646f42121dc2347f88c871770b412,"commit,pr,pr,pr,pr,pr,pr,pr,pr"
github:a6051529,a6051529,a6051529,,pr
github:aajahid,aajahid,aajahid,,pr
github:aakashsigdel,aakashsigdel,aakashsigdel,,pr
github:aamagda,aamagda,Anatoliy Magda,8c2b7b1645807b6cba523cbd3cd66eb0e4b0284cd39de8a2f86771d6bc2872ef,"commit,pr"
github:aamalric,aamalric,aamalric,5da8eb683e72fe436c5612fc86f72d61c24a6a1cd2e3121ff70db329c38eaccc,"commit,pr,pr"
github:aandreyeum,aandreyeum,Aliaksei Andreyeu,4bcf909c7f04bac24b0cf97d93bf9c8ea759438649e9754fe0e655cad498ef8a,commit
github:aaroncoplan,AaronCoplan,AaronCoplan,,pr
github:aaronechiu,aaronechiu,Aaron Chiu,b4aa72e4e9e0553b401f0ac29288755ef03589533ceb3e83eb8928b21615f790,"commit,pr,pr,pr,pr,pr,pr"
github:aaronfriel,AaronFriel,AaronFriel,,pr
github:aarongrider,aarongrider,aarongrider,,pr
github:aaronsky,aaronsky,aaronsky,,pr
github:aarshpatel12,Aarshpatel12,Aarshpatel12,,pr
github:aattola,aattola,Leevi Aattola,c94ccf88a345aaf5bdb89b3ac13f9bc24d04476ef171bdd34bebf2bd5087ec61,"commit,pr"
github:abalone0204,abalone0204,Tsung Chen Ku,79b865b215e926a4cfcafc890f9658382225e187e088be25a1051cdc35b02d28,"commit,pr"
github:abarth,abarth,abarth,,pr
github:abbondanzo,Abbondanzo,Peter Abbondanzo,c4c38ac45b3bbe084773f83e3d90d56790d188c5b12cb77cc47e73d61c06be97,"commit,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr"
github:abdelouahabb,abdelouahabb,abdelouahabb,,pr
github:abdennour-jebbar-nw,abdennour-jebbar-nw,Abdennour JEBBAR,70664f860a872796df97951b53d5a248d65be7d1e54e2dbf6352c7eaf3a78b52,"commit,pr,pr"
github:abdoelkaheal,AbdoelKaheal,AbdoelKaheal,,pr
github:abdullahbayram,abdullahbayram,abdullahbayram,,pr
github:abeestrada,AbeEstrada,AbeEstrada,,pr
github:abhi06276,abhi06276,Abhinandan,bd6c51e4f39bf45286ad65b10f5f0693978edaf9f403ea219fd8c8a5af7794d7,"commit,pr"
github:abhi3975,Abhi3975,Abhi3975,,pr
github:abhiin1947,abhiin1947,Abhinandan Ramaprasath,d3b14e8fafc5ca22ccf4fa113b6ad606e2d681aac8efde9a80247a6f2bcea245,"commit,pr"
github:abhijitnukalapati,abhijitnukalapati,abhijitnukalapati,,pr
github:abhishekjaiswal123,abhishekjaiswal123,abhishekjaiswal123,,pr
github:abi,abi,Abi Raja,9417d20427c921b0e70e94a2f9fb066d056e13b10cce5e7e3913732069869266,"commit,pr,pr"
github:abilashk,AbilashK,AbilashK,3f2a5fc55ddd5bb33147a047d5d30cb8431a4ee99629938fa44b8c0ea290244a,"commit,pr,pr,pr,pr"
github:abs12seth,abs12seth,abs12seth,,pr
github:acdlite,acdlite,acdlite,ad393ad4216e2a1caa02e7021275edaa1ea47c399f24d1efc2a799f1a2a1000f,commit
github:ace68723,ace68723,ace68723,,pr
github:acejingbo,acejingbo,acejingbo,,pr
github:achellies,achellies,achellies,,pr
github:achembarpu,achembarpu,achembarpu,,pr
github:acoates-ms,acoates-ms,Andrew Coates,9a008ae4e87d9367bf4edcfb18938a6b5c2f1119e018f97b5316ddc3bac91023,"commit,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr,pr"
github:acollazomayer,acollazomayer,acollazomayer,,pr
github:acostalima,acostalima,acostalima,,pr
github:acro5piano,acro5piano,acro5piano,,pr
github:actions-runtime,ACTIONS-RUNTIME,ACTIONS-RUNTIME,,pr
github:acton393,acton393,acton393,baa4f1b9f15e306663f2d367e546c83bcffe8121b65d688eac01e482974f5e12,commit
github:adamaveray,adamaveray,Adam Averay,4642752da07eaa883b2b52b9c69b7d2c44efdc9feffa91d6d36984a6d7090c87,"commit,pr"
github:adamchel,adamchel,Adam Chelminski,e6b799059194d20a7f4d7ca2192a0bd4b88bb960e7cb3c9b6b035d4fe4d54257,"commit,pr"
github:adamchlupacek,AdamChlupacek,AdamChlupacek,,pr
github:adamclark64,adamclark64,adamclark64,,pr
github:adamcmiel,AdamCmiel,AdamCmiel,,pr
github:adamdanielking,AdamDanielKing,AdamDanielKing,,pr
github:adamgrzybowski,adamgrzybowski,Adam Grzybowski,1e12522defa0c3e160993b0d76dfd99d16eaa95e67cd0872b916961496d6ee3e,"commit,pr"
github:adamivancza,adamivancza,adamivancza,,pr
github:adamjernst,adamjernst,Adam Ernst,dc5b0d8cddf9be6465f461400184fb53d74aa83768fcd7dba14b22e41781eec1,"commit,pr,pr,pr"
github:adamjmcgrath,adamjmcgrath,adamjmcgrath,501b856effdf391c0a399ef63b6916279d0eea5972175a59f026adfa3d8d174d,"commit,pr"
github:adamjuhasz,adamjuhasz,adamjuhasz,,pr
github:adamkrell,adamkrell,Adam Krell,490695c661546c5f6884c7af1169cda9813fb0bf5ab31e08ad1fdfa15fe2fd6c,"commit,pr,pr"
github:adammccormick,AdamMcCormick,AdamMcCormick,,pr
github:adamski,adamski,adamski,,pr
github:adamterlson,adamterlson,Adam Terlson,4b4cba6f90c594ffeb0b68a9a2f2c36bfaa945b4c9ce593b1d72eefa2051e7e1,"commit,pr,pr,pr,pr"
github:adamya24,Adamya24,Adamya24,,pr
github:adamzaczek,AdamZaczek,AdamZaczek,,pr
github:adanoff,adanoff,adanoff,,pr
github:adaojunior,adaojunior,Adão Júnior,dd8f7888975f5759f2255855920007efe0b166643f9cc2a62452ab6a5f232367,"commit,pr"
github:adasiewiczr,adasiewiczr,adasiewiczr,,pr
github:adbl,adbl,Andreas Amsenius,95419b309642a483c17a3c6bb9b82b1212fbe6fd9f827847fea23dd6b72fbcd1,"commit,pr,pr,pr,pr"
github:ademars94,ademars94,ademars94,,pr
github:adhambadr,adhambadr,adhambadr,,pr
github:adierkens,adierkens,Adam Dierkens,0ac1efa9df8a02f80a7d3d7dc8381a4329c882ee9e547f5f359e11b1671ac3a1,"commit,pr,pr"
github:aditya7fb,aditya7fb,Aditya Kumar,85edc72d7b4315b183e64c3cd7e4345ec6ef588f57f0929c36d38c7fcaecb9be,"commit,pr"
github:adityakk9031,Adityakk9031,Adityakk9031,,pr
github:adityamedhe-cc,adityamedhe-cc,adityamedhe-cc,,pr
github:adkenyon,adkenyon,Alan Kenyon,56ccdd3ecc31190dd2b4bfae1468b91106e28908da0f8780d6b749f5eba9c945,"commit,pr,pr,pr,pr"
github:adlai-holler,Adlai-Holler,Adlai Holler,4e3c8b28f15ebb29a7dd34f90ad17c2f4e4b7cb2e041847bf944dda47097af87,"commit,pr,pr,pr,pr,pr,pr,pr,pr"
github:admirsaheta,admirsaheta,admirsaheta,2ab29903c41a6a0049fef18f1e10a4871ea72e25189ca1d8c96445e36ac4088c,"commit,pr,pr,pr,pr,pr"
github:admmasters,admmasters,Matt Revell,047ccec794e271e4a59f60d84ec9b9acc0cef04e8f467e18220078db5c06e918,"commit,pr,pr,pr,pr,pr,pr,pr"
github:adnan-bacic,Adnan-Bacic,Adnan Bacic,83a572b0a8f02bf2de26b64f782319a7aef4865715c7babcb6612e2b4b0bd98c,"commit,pr,pr,pr"
github:adnan-khan1122,adnan-khan1122,adnan-khan1122,,pr
github:adnanirfan,adnanirfan,Adnan Irfan,b7e27940e7fdcdf6eba77e101f6af3c9848802ac3a2f57f03bea6d3f93087416,"commit,pr"
github:adriancuadrado,adriancuadrado,adriancuadrado,0a89526450fb68878607c4cef74318b3cc1e375ece7360cc4756362e105630a6,"commit,pr"
github:adrianha,adrianha,Adrian Hartanto,940fd301e2f8e46cc36540cf7bd0f3996b507713090b3d452f6f5c2e2937b91b,"commit,pr,pr,pr,pr"
github:adrianomelo,adrianomelo,adrianomelo,,pr
github:adricu,adricu,adricu,,pr
github:adrienbataille,adrienbataille,adrienbataille,,pr
github:adrienbrault,adrienbrault,Adrien Brault,6dfbc750baa9ded2c225f9f5eb8c2ecf5e01e7ee0a5d5d027d13962b9e5ab227,"commit,pr"
github:adrienharnay,adrienharnay,Adrien HARNAY,805360b5051cc3c06eec40d37567b137bb52fa1ea1168ab68822c52bd3276904,"commit,pr"
github:adrienthiery,adrienthiery,adrienthiery,,pr
github:adzironman,adzironman,adzironman,,pr
github:aeulitz,aeulitz,Andreas Eulitz,a02c22f9bf60b048eaceb88766fb970073fb73ff914458adb76eb4e2f9669fa7,"commit,pr,pr"
github:af,af,Aaron Franks,782248278b30727ef898abe90149adb6e046ec7aa3908e9898bfb637ed3469f7,"commit,pr"
github:afady,afady,Fady,2d22fb13c3b3b3b438f396791d4010b879e67c4d77277c00cca894dc9b960be4,"commit,pr"
github:afilp,afilp,afilp,,pr
github:aflanagan,aflanagan,August Flanagan,861a8e60121f6ca7418ae8410f965252b0385263360a05dbad93d6dae86a0fff,"commit,pr"
github:afonsograca,afonsograca,Afonso,3b64784d0bb7008b246e341fa6c452cdcbc89fe9b48ed217d375c95c3f43bc84,"commit,pr,pr"
